4130202,4130301,4130401,4130501,4130601,4130701,4130801,4130901,4131001,4131101,4131201,4131301,4131401,4131501,4131602
34.739584615384615,34.866775000000004,35.11949230769231,35.146325,35.23388571428572,35.30655714285714,35.30681071428571,35.32294074074074,35.35808620689656,35.34242592592592,35.35050714285715,35.37472592592593,35.381344444444444,35.48812962962963,35.59507777777778
34.73972222222223,34.86670689655172,35.11957407407407,35.14617857142857,35.23410344827586,35.306560714285716,35.30685517241379,35.32264642857143,35.357382758620695,35.34304285714286,35.35054827586207,35.37475,35.38091071428572,35.48820714285714,35.59502857142858
34.740207407407404,34.866699999999994,35.119562962962966,35.14602142857142,35.233846428571425,35.30658928571429,35.30680689655173,35.32219259259259,35.357996666666665,35.343071428571434,35.350534482758626,35.37489642857143,35.381792857142855,35.48816296296297,35.59506428571429
34.741388888888885,34.86685172413793,35.11958518518518,35.14634285714286,35.23400344827586,35.30658214285715,35.30683103448276,35.322153571428565,35.35775862068966,35.34319642857143,35.35071785714286,35.374825,35.37857857142858,35.48811428571429,35.595128571428575
34.74186296296297,34.866814285714284,35.11958518518519,35.145985714285715,35.23383928571429,35.30657142857143,35.306765517241374,35.32209642857143,35.35842333333334,35.34303214285713,35.35045517241379,35.37482142857143,35.380975,35.48826666666666,35.59508214285715
34.7438,34.866796551724136,35.11960370370371,35.14624285714286,35.2338551724138,35.30661071428572,35.30684482758621,35.32167777777778,35.35804827586207,35.34328214285715,35.35025172413793,35.37475714285714,35.38064642857143,35.488285714285716,35.59515
34.74586666666667,34.86675,35.11965925925926,35.14610714285714,35.23393448275863,35.30652142857143,35.30686896551724,35.32194642857143,35.357143333333326,35.342846428571434,35.35037931034482,35.374635714285716,35.38154285714286,35.48832592592593,35.59507857142857
34.7419,34.86671034482759,35.11969259259259,35.14621428571429,35.233803571428574,35.306675000000006,35.306737931034476,35.32187857142857,35.35793448275862,35.34265357142856,35.35032499999999,35.374546428571435,35.38009999999999,35.48826428571429,35.595125
34.739666666666665,34.86675357142857,35.11961481481482,35.146321428571426,35.23364827586207,35.30662142857143,35.3068,35.321762962962964,35.35761379310345,35.34222142857143,35.35035172413793,35.37445,35.38248214285714,35.488375000000005,35.59508571428571
34.73982962962963,34.866841379310344,35.11956666666667,35.14664642857143,35.23229642857143,35.306775,35.306786206896554,35.32196071428571,35.357850000000006,35.342375,35.350310344827584,35.374267857142854,35.378425,35.48860740740741,35.59534642857144
34.73932222222222,34.86687857142857,35.11958888888889,35.145771428571436,35.23282758620689,35.30677142857142,35.30694827586208,35.32179642857143,35.35720344827586,35.34154285714286,35.35027857142857,35.374364285714286,35.37949285714286,35.48866785714286,35.5954
34.73974814814815,34.86691724137931,35.11969259259259,35.1462,35.232389285714284,35.30675357142858,35.306910344827585,35.32195185185186,35.35599666666666,35.34126428571428,35.35033103448275,35.37437142857143,35.382432142857134,35.488703703703706,35.595375
34.741174074074074,34.86673928571429,35.11960740740741,35.146367857142856,35.2332724137931,35.306739285714286,35.30693793103448,35.321842857142855,35.3535724137931,35.34133214285714,35.3502896551724,35.37413928571429,35.38198928571428,35.48865,35.595235714285714
34.74261111111111,34.866686206896546,35.119562962962966,35.14639642857143,35.233231034482756,35.306782142857145,35.30694285714286,35.321964285714294,35.35412666666666,35.340148148148145,35.35037931034483,35.37395,35.380975,35.4883925925926,35.59544285714285
34.74521481481481,34.86656785714285,35.1195,35.14616785714286,35.232775,35.306110714285715,35.3068551724138,35.32183333333334,35.3554172413793,35.33900714285714,35.35022142857143,35.37388571428572,35.380632142857145,35.48865714285715,35.59480357142857
34.75051153846154,34.86660689655172,35.11952962962963,35.14571071428571,35.23226551724137,35.30622142857143,35.30693793103448,35.32188571428572,35.353393103448276,35.33952142857144,35.350248275862064,35.37373214285714,35.38178571428571,35.48865925925926,35.59480357142857
