TN4270301d_val,TN4270401d_val,TN4270501d_val,TN4270601d_val,TN4270701d_val,TN4270801d_val,TN4270901d_val,TN4271001d_val,TN4271101d_val,TN4271201d_val,TN4271301d_val,TN4271401d_val,TN4271502d_val
15.8835,16.2482,13.2014,13.1357,12.7752,13.3389,14.4779,13.3664,12.4146,11.6907,10.9743,13.4916,10.8859
15.8835,16.2482,13.2014,13.1357,12.7752,13.3389,14.4779,13.3664,12.4146,11.6907,10.9743,13.4916,10.8859
15.8492,16.0992,13.1636,13.0466,12.7517,13.2852,14.4931,13.3322,12.3872,11.6853,10.8167,13.2883,10.7289
15.8492,16.0992,13.1636,13.0466,12.7517,13.2852,14.4931,13.3322,12.3872,11.6853,10.8167,13.2883,10.7289
15.7985,15.9397,13.0572,12.9881,12.6234,13.2251,14.5181,13.1432,12.3507,11.6805,10.7563,12.7736,10.6505
15.7985,15.9397,13.0572,12.9881,12.6234,13.2251,14.5181,13.1432,12.3507,11.6805,10.7563,12.7736,10.6505
15.7985,15.9397,13.0572,12.9881,12.6234,13.2251,14.5181,13.1432,12.3507,11.6805,10.7563,12.7736,10.6505
15.7728,15.8543,12.9136,12.8269,12.4598,13.1819,14.5042,12.9723,12.31,11.6763,10.745,12.6142,10.5808
15.7728,15.8543,12.9136,12.8269,12.4598,13.1819,14.5042,12.9723,12.31,11.6763,10.745,12.6142,10.5808
15.7638,15.8108,12.6432,12.7414,12.3994,13.1484,14.4965,12.8674,12.2646,11.6713,10.7029,12.4647,10.5202
15.7638,15.8108,12.6432,12.7414,12.3994,13.1484,14.4965,12.8674,12.2646,11.6713,10.7029,12.4647,10.5202
15.7601,15.6996,12.473,12.6736,12.3822,13.105,14.2318,12.7798,12.2429,11.6691,10.6708,12.243,10.4397
15.7601,15.6996,12.473,12.6736,12.3822,13.105,14.2318,12.7798,12.2429,11.6691,10.6708,12.243,10.4397
15.7549,15.5912,12.3306,12.6327,12.3759,13.0265,13.927,12.6851,12.2218,11.668,10.6218,12.1239,10.3961
15.7549,15.5912,12.3306,12.6327,12.3759,13.0265,13.927,12.6851,12.2218,11.668,10.6218,12.1239,10.3961
15.7385,15.4061,12.2434,12.5194,12.3655,12.8883,13.5551,12.6015,12.1977,11.6653,10.5353,12.055,10.3643
15.7385,15.4061,12.2434,12.5194,12.3655,12.8883,13.5551,12.6015,12.1977,11.6653,10.5353,12.055,10.3643
15.498,15.2824,12.1714,12.5041,12.3621,12.839,13.3665,12.5466,12.1629,11.6551,10.4917,11.9798,10.3526
15.498,15.2824,12.1714,12.5041,12.3621,12.839,13.3665,12.5466,12.1629,11.6551,10.4917,11.9798,10.3526
15.3382,15.1576,12.1457,12.5,12.3589,12.7869,13.2711,12.501,12.1394,11.6486,10.4657,11.8971,10.3224
15.3382,15.1576,12.1457,12.5,12.3589,12.7869,13.2711,12.501,12.1394,11.6486,10.4657,11.8971,10.3224
15.3183,15.0205,12.0994,12.4999,12.3482,12.7204,13.1795,12.4575,12.1301,11.6397,10.4463,11.7974,10.265
15.3183,15.0205,12.0994,12.4999,12.3482,12.7204,13.1795,12.4575,12.1301,11.6397,10.4463,11.7974,10.265
15.0828,14.8577,12.0948,12.4501,12.3345,12.6261,13.0658,12.4287,12.114,11.6323,10.4189,11.7361,10.1899
15.0828,14.8577,12.0948,12.4501,12.3345,12.6261,13.0658,12.4287,12.114,11.6323,10.4189,11.7361,10.1899
14.71,14.675,12.0915,12.3627,12.2989,12.5729,12.998,12.4068,12.0588,11.6295,10.4007,11.6426,10.1766
14.71,14.675,12.0915,12.3627,12.2989,12.5729,12.998,12.4068,12.0588,11.6295,10.4007,11.6426,10.1766
14.4226,14.3547,12.0726,12.2887,12.2679,12.5363,12.9361,12.389,12.0157,11.6277,10.3653,11.5667,10.1778
14.4226,14.3547,12.0726,12.2887,12.2679,12.5363,12.9361,12.389,12.0157,11.6277,10.3653,11.5667,10.1778
13.9372,13.9893,12.0376,12.1805,12.2397,12.4807,12.7591,12.3785,12.0099,11.6219,10.3415,11.5148,10.1582
13.9372,13.9893,12.0376,12.1805,12.2397,12.4807,12.7591,12.3785,12.0099,11.6219,10.3415,11.5148,10.1582
13.7007,13.6218,12.0026,12.1113,12.226,12.4338,12.637,12.3723,12.0078,11.6136,10.3273,11.4707,10.1342
13.7007,13.6218,12.0026,12.1113,12.226,12.4338,12.637,12.3723,12.0078,11.6136,10.3273,11.4707,10.1342
13.6248,13.5286,11.9837,12.0861,12.2193,12.3952,12.5463,12.3651,11.9995,11.5964,10.3296,11.4144,10.1246
13.6248,13.5286,11.9837,12.0861,12.2193,12.3952,12.5463,12.3651,11.9995,11.5964,10.3296,11.4144,10.1246
13.5113,13.3793,11.9538,12.0759,12.2174,12.3472,12.5159,12.3238,11.9768,11.5772,10.3159,11.3572,10.0935
13.5113,13.3793,11.9538,12.0759,12.2174,12.3472,12.5159,12.3238,11.9768,11.5772,10.3159,11.3572,10.0935
13.3559,13.3063,11.9271,12.0135,12.2157,12.3014,12.4944,12.2261,11.9502,11.5751,10.2974,11.2925,10.0655
13.3559,13.3063,11.9271,12.0135,12.2157,12.3014,12.4944,12.2261,11.9502,11.5751,10.2974,11.2925,10.0655
13.0216,13.1723,11.8726,11.987,12.2155,12.2894,12.4818,12.1142,11.9244,11.5746,10.2622,11.0509,9.9884
13.0216,13.1723,11.8726,11.987,12.2155,12.2894,12.4818,12.1142,11.9244,11.5746,10.2622,11.0509,9.9884
12.8521,12.7958,11.811,11.9772,12.2168,12.2768,12.4461,12.0666,11.8843,11.5762,10.2295,10.8474,9.9489
12.8521,12.7958,11.811,11.9772,12.2168,12.2768,12.4461,12.0666,11.8843,11.5762,10.2295,10.8474,9.9489
12.8392,12.656,11.7837,11.966,12.2188,12.264,12.395,12.057,11.85,11.5771,10.1661,10.8287,9.9042
12.8392,12.656,11.7837,11.966,12.2188,12.264,12.395,12.057,11.85,11.5771,10.1661,10.8287,9.9042
12.8252,12.5721,11.7661,11.9604,12.2211,12.2548,12.3441,12.0537,11.8056,11.5767,10.0709,10.8463,9.8268
12.8252,12.5721,11.7661,11.9604,12.2211,12.2548,12.3441,12.0537,11.8056,11.5767,10.0709,10.8463,9.8268
12.7873,12.4915,11.7632,11.9584,12.2055,12.2474,12.3001,12.0485,11.7633,11.5744,10.0705,10.8601,9.7666
12.7873,12.4915,11.7632,11.9584,12.2055,12.2474,12.3001,12.0485,11.7633,11.5744,10.0705,10.8601,9.7666
12.7279,12.3916,11.7609,11.9542,12.1672,12.2341,12.2534,12.0448,11.7441,11.5704,10.0169,10.8239,9.7624
12.7279,12.3916,11.7609,11.9542,12.1672,12.2341,12.2534,12.0448,11.7441,11.5704,10.0169,10.8239,9.7624
12.7161,12.3365,11.7567,11.9509,12.1432,12.2016,12.2137,12.0184,11.7371,11.5496,9.9756,10.7747,9.7593
12.7161,12.3365,11.7567,11.9509,12.1432,12.2016,12.2137,12.0184,11.7371,11.5496,9.9756,10.7747,9.7593
12.693,12.3104,11.7548,11.9511,12.1343,12.186,12.1978,12.0023,11.7362,11.5157,10.0069,10.7243,9.7563
12.693,12.3104,11.7548,11.9511,12.1343,12.186,12.1978,12.0023,11.7362,11.5157,10.0069,10.7243,9.7563
12.6039,12.2994,11.75,11.9516,12.1277,12.1803,12.1943,11.9943,11.7347,11.4969,10.0475,10.6761,9.7512
12.6039,12.2994,11.75,11.9516,12.1277,12.1803,12.1943,11.9943,11.7347,11.4969,10.0475,10.6761,9.7512
12.4087,12.2889,11.7128,11.9493,12.1217,12.1724,12.1918,11.9448,11.7152,11.4905,10.0154,10.6532,9.7457
12.4087,12.2889,11.7128,11.9493,12.1217,12.1724,12.1918,11.9448,11.7152,11.4905,10.0154,10.6532,9.7457
12.2817,12.2587,11.693,11.9476,12.1063,12.1634,12.1806,11.8866,11.6729,11.4886,10.0013,10.624,9.7372
12.2817,12.2587,11.693,11.9476,12.1063,12.1634,12.1806,11.8866,11.6729,11.4886,10.0013,10.624,9.7372
12.2661,12.2313,11.6838,11.9459,12.0992,12.1555,12.1445,11.8478,11.6701,11.482,9.9982,10.5921,9.7237
12.2661,12.2313,11.6838,11.9459,12.0992,12.1555,12.1445,11.8478,11.6701,11.482,9.9982,10.5921,9.7237
12.25,12.2004,11.6773,11.9417,12.0961,12.1461,12.1209,11.8256,11.6703,11.4797,10.0726,10.5389,9.6989
12.25,12.2004,11.6773,11.9417,12.0961,12.1461,12.1209,11.8256,11.6703,11.4797,10.0726,10.5389,9.6989
12.229,12.1816,11.6323,11.936,12.0858,12.1377,12.1156,11.8039,11.6696,11.4718,10.145,10.4865,9.6611
12.229,12.1816,11.6323,11.936,12.0858,12.1377,12.1156,11.8039,11.6696,11.4718,10.145,10.4865,9.6611
12.1385,12.154,11.5717,11.9339,12.0769,12.1345,12.0929,11.7729,11.6664,11.4559,10.1606,10.4078,9.6372
12.1385,12.154,11.5717,11.9339,12.0769,12.1345,12.0929,11.7729,11.6664,11.4559,10.1606,10.4078,9.6372
11.988,12.0842,11.5503,11.9332,12.0502,12.1339,12.0521,11.7343,11.5158,11.4408,10.1407,10.2849,9.5951
11.988,12.0842,11.5503,11.9332,12.0502,12.1339,12.0521,11.7343,11.5158,11.4408,10.1407,10.2849,9.5951
11.8533,12.0457,11.5423,11.9322,12.0128,12.1276,11.9553,11.699,11.4376,11.4162,10.1172,10.2426,9.5823
11.8533,12.0457,11.5423,11.9322,12.0128,12.1276,11.9553,11.699,11.4376,11.4162,10.1172,10.2426,9.5823
11.7719,12.0186,11.5311,11.9312,11.9745,12.1142,11.9141,11.6508,11.3782,11.3673,10.0934,10.2223,9.5804
11.7719,12.0186,11.5311,11.9312,11.9745,12.1142,11.9141,11.6508,11.3782,11.3673,10.0934,10.2223,9.5804
11.7402,11.9684,11.5231,11.9294,11.922,12.107,11.8975,11.5999,11.2836,11.3184,10.0879,10.2059,9.5843
11.7402,11.9684,11.5231,11.9294,11.922,12.107,11.8975,11.5999,11.2836,11.3184,10.0879,10.2059,9.5843
11.7311,11.8508,11.5019,11.9222,11.8712,12.0717,11.8805,11.524,11.2058,11.2943,10.0579,10.164,9.5679
11.7311,11.8508,11.5019,11.9222,11.8712,12.0717,11.8805,11.524,11.2058,11.2943,10.0579,10.164,9.5679
11.7206,11.7167,11.4754,11.912,11.8059,12.0276,11.8542,11.5166,11.1486,11.2688,10.0075,10.0483,9.5295
11.7206,11.7167,11.4754,11.912,11.8059,12.0276,11.8542,11.5166,11.1486,11.2688,10.0075,10.0483,9.5295
11.7046,11.6099,11.44,11.9061,11.7506,11.9833,11.8446,11.513,11.1412,11.2109,9.9415,9.9759,9.5077
11.7046,11.6099,11.44,11.9061,11.7506,11.9833,11.8446,11.513,11.1412,11.2109,9.9415,9.9759,9.5077
11.664,11.5177,11.402,11.9003,11.7088,11.9384,11.8476,11.4796,11.1332,11.1869,9.9391,9.9182,9.4924
11.664,11.5177,11.402,11.9003,11.7088,11.9384,11.8476,11.4796,11.1332,11.1869,9.9391,9.9182,9.4924
11.625,11.3827,11.3797,11.8947,11.7014,11.8844,11.8484,11.4472,11.1274,11.1858,9.9788,9.8781,9.4844
11.625,11.3827,11.3797,11.8947,11.7014,11.8844,11.8484,11.4472,11.1274,11.1858,9.9788,9.8781,9.4844
11.6012,11.3398,11.3671,11.8853,11.687,11.8231,11.8391,11.3694,11.1156,11.1678,9.9796,9.7963,9.4768
11.6012,11.3398,11.3671,11.8853,11.687,11.8231,11.8391,11.3694,11.1156,11.1678,9.9796,9.7963,9.4768
11.5933,11.2564,11.3384,11.876,11.6776,11.748,11.8375,11.3348,11.1095,11.1405,9.9823,9.7628,9.4618
11.5933,11.2564,11.3384,11.876,11.6776,11.748,11.8375,11.3348,11.1095,11.1405,9.9823,9.7628,9.4618
11.5767,11.0921,11.3147,11.8639,11.6648,11.7044,11.8141,11.3287,11.0961,11.1252,9.9813,9.7086,9.4275
11.5767,11.0921,11.3147,11.8639,11.6648,11.7044,11.8141,11.3287,11.0961,11.1252,9.9813,9.7086,9.4275
11.4997,11.0092,11.3004,11.8408,11.6559,11.6773,11.8045,11.3265,11.0752,11.1155,9.9893,9.6571,9.3811
11.4997,11.0092,11.3004,11.8408,11.6559,11.6773,11.8045,11.3265,11.0752,11.1155,9.9893,9.6571,9.3811
11.3557,10.9844,11.2494,11.8336,11.6511,11.6566,11.7925,11.3103,11.0327,11.0906,9.9805,9.6367,9.3507
11.3557,10.9844,11.2494,11.8336,11.6511,11.6566,11.7925,11.3103,11.0327,11.0906,9.9805,9.6367,9.3507
11.3059,10.8968,11.2141,11.8293,11.6478,11.6482,11.7689,11.2135,10.9515,11.0652,9.9553,9.6115,9.3441
11.3059,10.8968,11.2141,11.8293,11.6478,11.6482,11.7689,11.2135,10.9515,11.0652,9.9553,9.6115,9.3441
11.2976,10.8318,11.181,11.8279,11.641,11.6399,11.7005,10.9297,10.9257,11.0516,9.9563,9.5898,9.329
11.2976,10.8318,11.181,11.8279,11.641,11.6399,11.7005,10.9297,10.9257,11.0516,9.9563,9.5898,9.329
11.2538,10.805,11.1756,11.8264,11.6155,11.6348,11.6046,10.6562,10.9067,11.0271,9.9768,9.5768,9.3135
11.2538,10.805,11.1756,11.8264,11.6155,11.6348,11.6046,10.6562,10.9067,11.0271,9.9768,9.5768,9.3135
11.1766,10.7795,11.1728,11.8217,11.5908,11.6341,11.5505,10.5366,10.8667,10.9947,10.0066,9.5398,9.2992
11.1766,10.7795,11.1728,11.8217,11.5908,11.6341,11.5505,10.5366,10.8667,10.9947,10.0066,9.5398,9.2992
11.157,10.7486,11.1523,11.818,11.5829,11.6329,11.5249,10.4731,10.8373,10.9478,9.9704,9.5004,9.278
11.157,10.7486,11.1523,11.818,11.5829,11.6329,11.5249,10.4731,10.8373,10.9478,9.9704,9.5004,9.278
11.121,10.7404,11.118,11.8153,11.5451,11.6132,11.5115,10.4331,10.8174,10.9108,9.9411,9.4732,9.255
11.121,10.7404,11.118,11.8153,11.5451,11.6132,11.5115,10.4331,10.8174,10.9108,9.9411,9.4732,9.255
11.0579,10.6525,11.1056,11.8071,11.4886,11.5827,11.4945,10.4189,10.7994,10.8587,9.8632,9.4445,9.2442
11.0579,10.6525,11.1056,11.8071,11.4886,11.5827,11.4945,10.4189,10.7994,10.8587,9.8632,9.4445,9.2442
11.0098,10.6024,11.0989,11.7771,11.4653,11.5569,11.4681,10.3911,10.7708,10.8318,9.7645,9.4406,9.2366
11.0098,10.6024,11.0989,11.7771,11.4653,11.5569,11.4681,10.3911,10.7708,10.8318,9.7645,9.4406,9.2366
10.9716,10.5622,11.0915,11.7639,11.4552,11.4775,11.4044,10.3663,10.7217,10.8114,9.7124,9.4168,9.1833
10.9716,10.5622,11.0915,11.7639,11.4552,11.4775,11.4044,10.3663,10.7217,10.8114,9.7124,9.4168,9.1833
10.9716,10.5622,11.0915,11.7639,11.4552,11.4775,11.4044,10.3663,10.7217,10.8114,9.7124,9.4168,9.1833
10.9525,10.524,11.0784,11.7563,11.4488,11.4479,11.3299,10.362,10.6932,10.7931,9.707,9.3761,9.1368
10.9525,10.524,11.0784,11.7563,11.4488,11.4479,11.3299,10.362,10.6932,10.7931,9.707,9.3761,9.1368
10.9457,10.4845,11.0503,11.7481,11.4408,11.4479,11.2262,10.323,10.6841,10.7592,9.686,9.3417,9.1108
10.9457,10.4845,11.0503,11.7481,11.4408,11.4479,11.2262,10.323,10.6841,10.7592,9.686,9.3417,9.1108
10.9363,10.4413,11.0409,11.7433,11.4356,11.4483,11.1562,10.2061,10.6768,10.7251,9.6643,9.3199,9.0576
10.9363,10.4413,11.0409,11.7433,11.4356,11.4483,11.1562,10.2061,10.6768,10.7251,9.6643,9.3199,9.0576
10.9256,10.4088,11.0312,11.7417,11.4292,11.4485,11.0847,10.1593,10.6603,10.696,9.6403,9.2852,9.0598
10.9256,10.4088,11.0312,11.7417,11.4292,11.4485,11.0847,10.1593,10.6603,10.696,9.6403,9.2852,9.0598
10.9214,10.3591,11.023,11.7401,11.416,11.4439,11.0203,10.0916,10.6518,10.6845,9.6045,9.2542,9.051
10.9214,10.3591,11.023,11.7401,11.416,11.4439,11.0203,10.0916,10.6518,10.6845,9.6045,9.2542,9.051
10.9126,10.3232,11.0021,11.7351,11.3908,11.4171,10.9565,10.0756,10.6464,10.6522,9.5576,9.2358,9.0319
10.9126,10.3232,11.0021,11.7351,11.3908,11.4171,10.9565,10.0756,10.6464,10.6522,9.5576,9.2358,9.0319
10.8416,10.2869,10.9998,11.7256,11.3843,11.409,10.8807,10.0687,10.6377,10.6031,9.4891,9.2161,9.0086
10.8416,10.2869,10.9998,11.7256,11.3843,11.409,10.8807,10.0687,10.6377,10.6031,9.4891,9.2161,9.0086
10.6964,10.2571,10.9993,11.7134,11.3781,11.3911,10.8118,10.0615,10.6151,10.5876,9.4797,9.208,8.9979
10.6964,10.2571,10.9993,11.7134,11.3781,11.3911,10.8118,10.0615,10.6151,10.5876,9.4797,9.208,8.9979
10.6083,10.1875,10.9969,11.7071,11.3728,11.3585,10.7557,10.0449,10.5721,10.5713,9.4858,9.1991,8.9796
10.6083,10.1875,10.9969,11.7071,11.3728,11.3585,10.7557,10.0449,10.5721,10.5713,9.4858,9.1991,8.9796
10.5444,10.1147,10.9728,11.6924,11.3575,11.3321,10.6855,10.0287,10.548,10.5559,9.4924,9.1916,8.9696
10.5444,10.1147,10.9728,11.6924,11.3575,11.3321,10.6855,10.0287,10.548,10.5559,9.4924,9.1916,8.9696
10.4139,10.0737,10.9471,11.6737,11.3358,11.2813,10.6629,10.026,10.5303,10.5422,9.4953,9.1845,8.9658
10.4139,10.0737,10.9471,11.6737,11.3358,11.2813,10.6629,10.026,10.5303,10.5422,9.4953,9.1845,8.9658
10.3482,10.0569,10.9281,11.6451,11.3235,11.2233,10.6633,10.023,10.5135,10.5353,9.4984,9.1436,8.9474
10.3482,10.0569,10.9281,11.6451,11.3235,11.2233,10.6633,10.023,10.5135,10.5353,9.4984,9.1436,8.9474
10.3104,10.0472,10.9035,11.6344,11.3169,11.1998,10.6641,10.0223,10.482,10.5168,9.498,9.1305,8.9352
10.3104,10.0472,10.9035,11.6344,11.3169,11.1998,10.6641,10.0223,10.482,10.5168,9.498,9.1305,8.9352
10.2588,10.0391,10.883,11.629,11.3166,11.1894,10.6651,10.0217,10.4427,10.4924,9.4917,9.1129,8.9275
10.2588,10.0391,10.883,11.629,11.3166,11.1894,10.6651,10.0217,10.4427,10.4924,9.4917,9.1129,8.9275
10.1291,10.0233,10.8567,11.6279,11.3128,11.1623,10.6653,10.0221,10.3871,10.4815,9.4837,9.0858,8.9165
10.1291,10.0233,10.8567,11.6279,11.3128,11.1623,10.6653,10.0221,10.3871,10.4815,9.4837,9.0858,8.9165
10.0018,9.9917,10.8246,11.6248,11.3087,11.1121,10.6661,10.0221,10.3347,10.4722,9.45,9.0757,8.9026
10.0018,9.9917,10.8246,11.6248,11.3087,11.1121,10.6661,10.0221,10.3347,10.4722,9.45,9.0757,8.9026
9.9619,9.9281,10.796,11.6225,11.3047,11.0911,10.6666,10.0207,10.3027,10.4631,9.4677,9.0666,8.8869
9.9619,9.9281,10.796,11.6225,11.3047,11.0911,10.6666,10.0207,10.3027,10.4631,9.4677,9.0666,8.8869
9.9172,9.9116,10.7569,11.6113,11.2863,11.0811,10.6666,10.0205,10.2837,10.449,9.4659,9.0523,8.8688
9.9172,9.9116,10.7569,11.6113,11.2863,11.0811,10.6666,10.0205,10.2837,10.449,9.4659,9.0523,8.8688
9.8813,9.9058,10.7292,11.593,11.2684,11.0816,10.665,10.0206,10.228,10.4297,9.4598,9.0424,8.8502
9.8813,9.9058,10.7292,11.593,11.2684,11.0816,10.665,10.0206,10.228,10.4297,9.4598,9.0424,8.8502
9.8658,9.8928,10.6217,11.5582,11.2514,11.0784,10.663,10.0203,10.2048,10.4108,9.4424,9.0272,8.8279
9.8658,9.8928,10.6217,11.5582,11.2514,11.0784,10.663,10.0203,10.2048,10.4108,9.4424,9.0272,8.8279
9.846,9.863,10.5015,11.5319,11.2331,11.0807,10.663,10.0205,10.1946,10.3747,9.419,9.0007,8.8142
9.846,9.863,10.5015,11.5319,11.2331,11.0807,10.663,10.0205,10.1946,10.3747,9.419,9.0007,8.8142
9.8286,9.8346,10.3837,11.5212,11.2245,11.083,10.6624,10.0211,10.175,10.3333,9.4115,8.9798,8.7989
9.8286,9.8346,10.3837,11.5212,11.2245,11.083,10.6624,10.0211,10.175,10.3333,9.4115,8.9798,8.7989
9.8153,9.7745,10.3091,11.4978,11.2108,11.084,10.6624,10.0216,10.159,10.2785,9.3412,8.9678,8.7839
9.8153,9.7745,10.3091,11.4978,11.2108,11.084,10.6624,10.0216,10.159,10.2785,9.3412,8.9678,8.7839
9.8045,9.7374,10.2755,11.4678,11.1921,11.0872,10.6629,10.0218,10.1398,10.2564,9.2808,8.9641,8.7763
9.8045,9.7374,10.2755,11.4678,11.1921,11.0872,10.6629,10.0218,10.1398,10.2564,9.2808,8.9641,8.7763
9.761,9.698,10.242,11.4515,11.1855,11.0733,10.6637,10.0209,10.1338,10.2405,9.2602,8.9625,8.7654
9.761,9.698,10.242,11.4515,11.1855,11.0733,10.6637,10.0209,10.1338,10.2405,9.2602,8.9625,8.7654
9.7043,9.6561,10.2271,11.449,11.1818,11.0581,10.664,10.0221,10.125,10.2342,9.2267,8.9559,8.7475
9.7043,9.6561,10.2271,11.449,11.1818,11.0581,10.664,10.0221,10.125,10.2342,9.2267,8.9559,8.7475
9.6918,9.6188,10.2097,11.4556,11.1774,11.0472,10.6633,10.0214,10.0894,10.2246,9.1813,8.9435,8.7294
9.6918,9.6188,10.2097,11.4556,11.1774,11.0472,10.6633,10.0214,10.0894,10.2246,9.1813,8.9435,8.7294
9.6855,9.6025,10.1797,11.465,11.1684,11.0444,10.5241,10.0164,10.079,10.2107,9.1313,8.9411,8.7189
9.6855,9.6025,10.1797,11.465,11.1684,11.0444,10.5241,10.0164,10.079,10.2107,9.1313,8.9411,8.7189
9.6629,9.5892,10.1498,11.4476,11.1492,11.0302,10.316,10.0149,10.0749,10.1997,9.0784,8.9442,8.7048
9.6629,9.5892,10.1498,11.4476,11.1492,11.0302,10.316,10.0149,10.0749,10.1997,9.0784,8.9442,8.7048
9.6456,9.5647,10.1215,11.4084,11.11,11.0042,10.1645,10.0138,10.0673,10.187,9.0339,8.9387,8.696
9.6456,9.5647,10.1215,11.4084,11.11,11.0042,10.1645,10.0138,10.0673,10.187,9.0339,8.9387,8.696
9.6172,9.537,10.1077,11.3554,11.0966,10.9896,10.1326,10.0132,10.0564,10.177,9.0305,8.9264,8.6843
9.6172,9.537,10.1077,11.3554,11.0966,10.9896,10.1326,10.0132,10.0564,10.177,9.0305,8.9264,8.6843
9.5565,9.5105,10.097,11.3205,11.0815,10.9633,10.108,10.0124,10.0368,10.1524,9.0288,8.9066,8.6802
9.5565,9.5105,10.097,11.3205,11.0815,10.9633,10.108,10.0124,10.0368,10.1524,9.0288,8.9066,8.6802
9.5401,9.4898,10.0925,11.3091,11.0256,10.9171,10.0747,10.0121,10.0259,10.1412,9.0107,8.881,8.6776
9.5401,9.4898,10.0925,11.3091,11.0256,10.9171,10.0747,10.0121,10.0259,10.1412,9.0107,8.881,8.6776
9.5384,9.4694,10.0853,11.2808,10.9892,10.8429,10.0667,10.0103,10.0188,10.1302,8.9956,8.859,8.6678
9.5384,9.4694,10.0853,11.2808,10.9892,10.8429,10.0667,10.0103,10.0188,10.1302,8.9956,8.859,8.6678
9.5354,9.4539,10.0775,11.2692,10.9701,10.6919,10.0637,10.008,10.0147,10.1242,8.9779,8.8498,8.6597
9.5354,9.4539,10.0775,11.2692,10.9701,10.6919,10.0637,10.008,10.0147,10.1242,8.9779,8.8498,8.6597
9.532,9.4321,10.0568,11.2543,10.9445,10.6275,10.0523,10.0059,10.0138,10.1013,8.964,8.8543,8.6513
9.532,9.4321,10.0568,11.2543,10.9445,10.6275,10.0523,10.0059,10.0138,10.1013,8.964,8.8543,8.6513
9.5188,9.417,10.0125,11.2395,10.8246,10.3991,10.0468,9.9989,10.0183,10.0707,8.9503,8.8556,8.6296
9.5188,9.417,10.0125,11.2395,10.8246,10.3991,10.0468,9.9989,10.0183,10.0707,8.9503,8.8556,8.6296
9.5061,9.4057,9.9252,11.2316,10.7346,10.2951,10.0442,9.9906,10.0198,10.0635,8.9347,8.8525,8.6154
9.5061,9.4057,9.9252,11.2316,10.7346,10.2951,10.0442,9.9906,10.0198,10.0635,8.9347,8.8525,8.6154
9.482,9.4016,9.8597,11.223,10.6934,10.2768,10.0222,9.9781,10.0179,10.0372,8.9186,8.8481,8.5968
9.482,9.4016,9.8597,11.223,10.6934,10.2768,10.0222,9.9781,10.0179,10.0372,8.9186,8.8481,8.5968
9.4167,9.39,9.8375,11.204,10.6528,10.2701,10.0108,9.9552,10.0107,9.9089,8.9038,8.8405,8.5812
9.4167,9.39,9.8375,11.204,10.6528,10.2701,10.0108,9.9552,10.0107,9.9089,8.9038,8.8405,8.5812
9.3381,9.3548,9.8306,11.1909,10.6309,10.2582,9.941,9.9234,10.0056,9.8532,8.8894,8.8383,8.5766
9.3381,9.3548,9.8306,11.1909,10.6309,10.2582,9.941,9.9234,10.0056,9.8532,8.8894,8.8383,8.5766
9.3346,9.3024,9.829,11.1829,10.6153,10.2541,9.7857,9.8967,10.0009,9.8144,8.8675,8.821,8.574
9.3346,9.3024,9.829,11.1829,10.6153,10.2541,9.7857,9.8967,10.0009,9.8144,8.8675,8.821,8.574
9.3239,9.2609,9.8261,11.1713,10.5976,10.2497,9.7573,9.8847,9.9951,9.794,8.8602,8.813,8.5639
9.3239,9.2609,9.8261,11.1713,10.5976,10.2497,9.7573,9.8847,9.9951,9.794,8.8602,8.813,8.5639
9.3115,9.2365,9.8217,11.1479,10.5832,10.2414,9.734,9.85,9.9839,9.7868,8.8546,8.8155,8.5492
9.3115,9.2365,9.8217,11.1479,10.5832,10.2414,9.734,9.85,9.9839,9.7868,8.8546,8.8155,8.5492
9.3046,9.21,9.8166,11.0763,10.5614,10.235,9.7168,9.8172,9.9738,9.7817,8.8535,8.8176,8.5417
9.3046,9.21,9.8166,11.0763,10.5614,10.235,9.7168,9.8172,9.9738,9.7817,8.8535,8.8176,8.5417
9.2942,9.1738,9.8051,11.0297,10.5479,10.2229,9.6784,9.7923,9.9435,9.777,8.8475,8.8159,8.5382
9.2942,9.1738,9.8051,11.0297,10.5479,10.2229,9.6784,9.7923,9.9435,9.777,8.8475,8.8159,8.5382
9.2651,9.1314,9.7783,10.9936,10.5271,10.2199,9.6224,9.7873,9.9354,9.7682,8.841,8.808,8.5208
9.2651,9.1314,9.7783,10.9936,10.5271,10.2199,9.6224,9.7873,9.9354,9.7682,8.841,8.808,8.5208
9.2309,9.1361,9.7357,10.9857,10.5182,10.2204,9.607,9.7835,9.9271,9.7248,8.837,8.8036,8.5189
9.2309,9.1361,9.7357,10.9857,10.5182,10.2204,9.607,9.7835,9.9271,9.7248,8.837,8.8036,8.5189
9.1764,9.1346,9.7143,10.9835,10.503,10.2195,9.6025,9.7754,9.9139,9.633,8.8271,8.7954,8.4974
9.1764,9.1346,9.7143,10.9835,10.503,10.2195,9.6025,9.7754,9.9139,9.633,8.8271,8.7954,8.4974
9.1007,9.0999,9.7106,10.9833,10.4627,10.2181,9.5905,9.7623,9.9087,9.5921,8.7887,8.7784,8.4775
9.1007,9.0999,9.7106,10.9833,10.4627,10.2181,9.5905,9.7623,9.9087,9.5921,8.7887,8.7784,8.4775
8.9759,9.0781,9.7067,10.9828,10.4079,10.2166,9.5626,9.7497,9.9056,9.5914,8.7571,8.7585,8.4593
