TN4270301d_val,TN4270401d_val,TN4270501d_val,TN4270601d_val,TN4270701d_val,TN4270801d_val,TN4270901d_val,TN4271001d_val,TN4271101d_val,TN4271201d_val,TN4271301d_val,TN4271401d_val,TN4271502d_val
35.4097,35.4334,35.0536,35.0321,34.9608,35.0572,35.0807,35.0107,34.9074,34.8335,34.5393,34.5519,34.5718
35.3505,35.3934,35.0468,35.023,34.9566,35.0333,35.0839,35.0054,34.9014,34.8328,34.5383,34.5532,34.5815
35.3505,35.3934,35.0468,35.023,34.9566,35.0333,35.0839,35.0054,34.9014,34.8328,34.5383,34.5532,34.5815
35.3092,35.364,35.0393,35.0048,34.9526,35.0127,35.0803,34.995,34.8971,34.8319,34.5349,34.5573,34.5749
35.3092,35.364,35.0393,35.0048,34.9526,35.0127,35.0803,34.995,34.8971,34.8319,34.5349,34.5573,34.5749
35.2981,35.3351,35.0316,34.987,34.949,35.0042,35.0774,34.9872,34.8936,34.8306,34.5332,34.5578,34.5779
35.2981,35.3351,35.0316,34.987,34.949,35.0042,35.0774,34.9872,34.8936,34.8306,34.5332,34.5578,34.5779
35.2883,35.3145,35.0259,34.9743,34.9438,34.9963,35.085,34.9774,34.8903,34.8292,34.5371,34.5571,34.5912
35.2883,35.3145,35.0259,34.9743,34.9438,34.9963,35.085,34.9774,34.8903,34.8292,34.5371,34.5571,34.5912
35.2802,35.2977,35.0148,34.9666,34.9317,34.9884,35.0948,34.9596,34.8887,34.8281,34.5425,34.5567,34.5922
35.2802,35.2977,35.0148,34.9666,34.9317,34.9884,35.0948,34.9596,34.8887,34.8281,34.5425,34.5567,34.5922
35.2802,35.2977,35.0148,34.9666,34.9317,34.9884,35.0948,34.9596,34.8887,34.8281,34.5425,34.5567,34.5922
35.2764,35.2863,35.0002,34.9549,34.9166,34.9853,35.0944,34.9495,34.8841,34.8273,34.553,34.5568,34.5932
35.2764,35.2863,35.0002,34.9549,34.9166,34.9853,35.0944,34.9495,34.8841,34.8273,34.553,34.5568,34.5932
35.2733,35.2765,34.9801,34.9426,34.9095,34.9838,35.0912,34.942,34.8814,34.8263,34.555,34.559,34.5964
35.2733,35.2765,34.9801,34.9426,34.9095,34.9838,35.0912,34.942,34.8814,34.8263,34.555,34.559,34.5964
35.2706,35.2656,34.9614,34.9353,34.9031,34.9807,35.073,34.9343,34.8801,34.8261,34.555,34.5596,34.6046
35.2706,35.2656,34.9614,34.9353,34.9031,34.9807,35.073,34.9343,34.8801,34.8261,34.555,34.5596,34.6046
35.2681,35.2538,34.9418,34.9271,34.9011,34.9729,35.0448,34.9255,34.8789,34.8258,34.5534,34.5606,34.6087
35.2681,35.2538,34.9418,34.9271,34.9011,34.9729,35.0448,34.9255,34.8789,34.8258,34.5534,34.5606,34.6087
35.2639,35.2348,34.9278,34.9219,34.8989,34.9616,35.0172,34.9174,34.8788,34.8254,34.5495,34.5623,34.6111
35.2639,35.2348,34.9278,34.9219,34.8989,34.9616,35.0172,34.9174,34.8788,34.8254,34.5495,34.5623,34.6111
35.2412,35.2192,34.9185,34.9204,34.8977,34.951,34.996,34.9105,34.8765,34.8245,34.5577,34.563,34.6199
35.2412,35.2192,34.9185,34.9204,34.8977,34.951,34.996,34.9105,34.8765,34.8245,34.5577,34.563,34.6199
35.2233,35.2072,34.9126,34.9196,34.8964,34.9439,34.9829,34.9048,34.8752,34.8238,34.5663,34.559,34.6212
35.2233,35.2072,34.9126,34.9196,34.8964,34.9439,34.9829,34.9048,34.8752,34.8238,34.5663,34.559,34.6212
35.2141,35.1956,34.9097,34.9182,34.894,34.937,34.9777,34.9016,34.8738,34.823,34.5733,34.5561,34.6217
35.2141,35.1956,34.9097,34.9182,34.894,34.937,34.9777,34.9016,34.8738,34.823,34.5733,34.5561,34.6217
35.1966,35.18,34.9068,34.9165,34.8911,34.9281,34.9754,34.8987,34.8716,34.8225,34.5759,34.5538,34.6199
35.1966,35.18,34.9068,34.9165,34.8911,34.9281,34.9754,34.8987,34.8716,34.8225,34.5759,34.5538,34.6199
35.1669,35.1601,34.9049,34.9123,34.8875,34.9199,34.9674,34.8961,34.8688,34.8227,34.5787,34.5514,34.6367
35.1669,35.1601,34.9049,34.9123,34.8875,34.9199,34.9674,34.8961,34.8688,34.8227,34.5787,34.5514,34.6367
35.1333,35.1318,34.9024,34.904,34.8839,34.9138,34.957,34.8943,34.8652,34.8224,34.5799,34.55,34.6514
35.1333,35.1318,34.9024,34.904,34.8839,34.9138,34.957,34.8943,34.8652,34.8224,34.5799,34.55,34.6514
35.0952,35.0983,34.8982,34.8938,34.8809,34.9076,34.9408,34.8925,34.8624,34.8223,34.5814,34.5497,34.6526
35.0952,35.0983,34.8982,34.8938,34.8809,34.9076,34.9408,34.8925,34.8624,34.8223,34.5814,34.5497,34.6526
35.0663,35.0748,34.8952,34.8868,34.8792,34.9023,34.9262,34.891,34.861,34.8216,34.585,34.5553,34.6547
35.0663,35.0748,34.8952,34.8868,34.8792,34.9023,34.9262,34.891,34.861,34.8216,34.585,34.5553,34.6547
35.0536,35.0583,34.8931,34.8832,34.879,34.898,34.916,34.8901,34.8595,34.8202,34.5856,34.5551,34.6548
35.0536,35.0583,34.8931,34.8832,34.879,34.898,34.916,34.8901,34.8595,34.8202,34.5856,34.5551,34.6548
35.0404,35.0445,34.8905,34.8796,34.8789,34.8946,34.9099,34.8874,34.8576,34.819,34.5832,34.5579,34.6587
35.0404,35.0445,34.8905,34.8796,34.8789,34.8946,34.9099,34.8874,34.8576,34.819,34.5832,34.5579,34.6587
35.0247,35.035,34.8878,34.8738,34.8795,34.8912,34.9067,34.8812,34.855,34.8183,34.5831,34.5547,34.6639
35.0247,35.035,34.8878,34.8738,34.8795,34.8912,34.9067,34.8812,34.855,34.8183,34.5831,34.5547,34.6639
35.0001,35.0191,34.8822,34.8687,34.8792,34.8885,34.9044,34.8743,34.852,34.8183,34.5784,34.5585,34.6614
35.0001,35.0191,34.8822,34.8687,34.8792,34.8885,34.9044,34.8743,34.852,34.8183,34.5784,34.5585,34.6614
34.9832,34.9935,34.8783,34.8665,34.879,34.8856,34.9006,34.87,34.848,34.8187,34.5726,34.5661,34.6582
34.9832,34.9935,34.8783,34.8665,34.879,34.8856,34.9006,34.87,34.848,34.8187,34.5726,34.5661,34.6582
34.9782,34.9807,34.8763,34.8646,34.8795,34.8831,34.8961,34.867,34.8443,34.8196,34.5645,34.5901,34.6557
34.9782,34.9807,34.8763,34.8646,34.8795,34.8831,34.8961,34.867,34.8443,34.8196,34.5645,34.5901,34.6557
34.9745,34.9709,34.8752,34.8633,34.88,34.8818,34.892,34.8661,34.8407,34.8201,34.5588,34.6123,34.6486
34.9745,34.9709,34.8752,34.8633,34.88,34.8818,34.892,34.8661,34.8407,34.8201,34.5588,34.6123,34.6486
34.9697,34.9626,34.8745,34.862,34.8786,34.8808,34.8871,34.8651,34.8371,34.8203,34.568,34.6341,34.6443
34.9697,34.9626,34.8745,34.862,34.8786,34.8808,34.8871,34.8651,34.8371,34.8203,34.568,34.6341,34.6443
34.9663,34.9543,34.8735,34.8611,34.8749,34.8788,34.8833,34.8634,34.8343,34.8203,34.5721,34.6479,34.6429
34.9663,34.9543,34.8735,34.8611,34.8749,34.8788,34.8833,34.8634,34.8343,34.8203,34.5721,34.6479,34.6429
34.9632,34.9458,34.8728,34.8604,34.8727,34.8749,34.8803,34.8608,34.8335,34.8194,34.5709,34.6509,34.6419
34.9632,34.9458,34.8728,34.8604,34.8727,34.8749,34.8803,34.8608,34.8335,34.8194,34.5709,34.6509,34.6419
34.9601,34.9394,34.8723,34.8598,34.8719,34.8735,34.8773,34.8588,34.8334,34.8166,34.584,34.6491,34.6414
34.9601,34.9394,34.8723,34.8598,34.8719,34.8735,34.8773,34.8588,34.8334,34.8166,34.584,34.6491,34.6414
34.9538,34.9369,34.8713,34.8593,34.8711,34.8726,34.876,34.8571,34.833,34.8148,34.6024,34.6525,34.6412
34.9538,34.9369,34.8713,34.8593,34.8711,34.8726,34.876,34.8571,34.833,34.8148,34.6024,34.6525,34.6412
34.9456,34.9346,34.8684,34.8588,34.8703,34.8717,34.8753,34.8523,34.8308,34.8134,34.598,34.657,34.6406
34.9456,34.9346,34.8684,34.8588,34.8703,34.8717,34.8753,34.8523,34.8308,34.8134,34.598,34.657,34.6406
34.9366,34.9319,34.866,34.8581,34.8693,34.8705,34.8732,34.8457,34.8305,34.8121,34.6007,34.6578,34.6404
34.9366,34.9319,34.866,34.8581,34.8693,34.8705,34.8732,34.8457,34.8305,34.8121,34.6007,34.6578,34.6404
34.9345,34.9286,34.8643,34.8576,34.8684,34.8697,34.8696,34.8423,34.8286,34.8109,34.6105,34.6594,34.6401
34.9345,34.9286,34.8643,34.8576,34.8684,34.8697,34.8696,34.8423,34.8286,34.8109,34.6105,34.6594,34.6401
34.9323,34.9252,34.8626,34.857,34.8684,34.8687,34.8672,34.8392,34.8276,34.8103,34.6336,34.6626,34.6388
34.9323,34.9252,34.8626,34.857,34.8684,34.8687,34.8672,34.8392,34.8276,34.8103,34.6336,34.6626,34.6388
34.9289,34.9218,34.8591,34.8561,34.8678,34.8677,34.8662,34.8365,34.8275,34.809,34.6556,34.668,34.6389
34.9289,34.9218,34.8591,34.8561,34.8678,34.8677,34.8662,34.8365,34.8275,34.809,34.6556,34.668,34.6389
34.9238,34.9184,34.8545,34.8558,34.8666,34.8668,34.8646,34.8332,34.8276,34.8079,34.6615,34.6637,34.6377
34.9238,34.9184,34.8545,34.8558,34.8666,34.8668,34.8646,34.8332,34.8276,34.8079,34.6615,34.6637,34.6377
34.9112,34.9138,34.8524,34.8555,34.8645,34.8664,34.8604,34.8302,34.8247,34.8064,34.6598,34.662,34.6367
34.9112,34.9138,34.8524,34.8555,34.8645,34.8664,34.8604,34.8302,34.8247,34.8064,34.6598,34.662,34.6367
34.9001,34.9091,34.8509,34.8552,34.8625,34.8662,34.8547,34.8271,34.8176,34.804,34.6552,34.6613,34.6366
34.9001,34.9091,34.8509,34.8552,34.8625,34.8662,34.8547,34.8271,34.8176,34.804,34.6552,34.6613,34.6366
34.8938,34.9049,34.8493,34.8546,34.8594,34.8671,34.8499,34.8239,34.8098,34.8009,34.6532,34.6605,34.6402
34.8938,34.9049,34.8493,34.8546,34.8594,34.8671,34.8499,34.8239,34.8098,34.8009,34.6532,34.6605,34.6402
34.8886,34.8994,34.8477,34.8544,34.8561,34.868,34.8483,34.8196,34.8019,34.7972,34.655,34.6596,34.6436
34.8886,34.8994,34.8477,34.8544,34.8561,34.868,34.8483,34.8196,34.8019,34.7972,34.655,34.6596,34.6436
34.8857,34.8926,34.845,34.8538,34.8515,34.8666,34.8462,34.8161,34.7961,34.7943,34.6493,34.6554,34.6433
34.8857,34.8926,34.845,34.8538,34.8515,34.8666,34.8462,34.8161,34.7961,34.7943,34.6493,34.6554,34.6433
34.884,34.8821,34.8417,34.8535,34.8475,34.8631,34.8433,34.8161,34.7924,34.7907,34.6401,34.646,34.643
34.884,34.8821,34.8417,34.8535,34.8475,34.8631,34.8433,34.8161,34.7924,34.7907,34.6401,34.646,34.643
34.882,34.8737,34.8381,34.853,34.8427,34.8593,34.8415,34.8197,34.7899,34.7869,34.6345,34.6398,34.643
34.882,34.8737,34.8381,34.853,34.8427,34.8593,34.8415,34.8197,34.7899,34.7869,34.6345,34.6398,34.643
34.879,34.8653,34.8345,34.8525,34.8398,34.8559,34.8427,34.8179,34.7885,34.7882,34.6392,34.6351,34.6445
34.879,34.8653,34.8345,34.8525,34.8398,34.8559,34.8427,34.8179,34.7885,34.7882,34.6392,34.6351,34.6445
34.8746,34.8552,34.8318,34.8519,34.8381,34.8524,34.8442,34.8135,34.7872,34.7884,34.6502,34.6321,34.646
34.8746,34.8552,34.8318,34.8519,34.8381,34.8524,34.8442,34.8135,34.7872,34.7884,34.6502,34.6321,34.646
34.8716,34.85,34.8314,34.8513,34.8366,34.848,34.843,34.81,34.7864,34.7855,34.653,34.6296,34.6456
34.8716,34.85,34.8314,34.8513,34.8366,34.848,34.843,34.81,34.7864,34.7855,34.653,34.6296,34.6456
34.8707,34.8434,34.829,34.8504,34.8352,34.8429,34.8443,34.8054,34.7854,34.7839,34.6543,34.6301,34.6456
34.8707,34.8434,34.829,34.8504,34.8352,34.8429,34.8443,34.8054,34.7854,34.7839,34.6543,34.6301,34.6456
34.8686,34.8329,34.8263,34.8489,34.8343,34.8405,34.843,34.8035,34.7838,34.7825,34.6571,34.6291,34.6435
34.8686,34.8329,34.8263,34.8489,34.8343,34.8405,34.843,34.8035,34.7838,34.7825,34.6571,34.6291,34.6435
34.8619,34.8264,34.8237,34.8482,34.833,34.8379,34.8417,34.8027,34.7819,34.7806,34.6591,34.6323,34.6394
34.8619,34.8264,34.8237,34.8482,34.833,34.8379,34.8417,34.8027,34.7819,34.7806,34.6591,34.6323,34.6394
34.8531,34.8214,34.8182,34.8475,34.8324,34.8355,34.8397,34.8004,34.7785,34.7797,34.6584,34.6343,34.6374
34.8531,34.8214,34.8182,34.8475,34.8324,34.8355,34.8397,34.8004,34.7785,34.7797,34.6584,34.6343,34.6374
34.8478,34.815,34.8133,34.8474,34.8318,34.8342,34.8365,34.7944,34.7742,34.7777,34.6562,34.6364,34.6371
34.8478,34.815,34.8133,34.8474,34.8318,34.8342,34.8365,34.7944,34.7742,34.7777,34.6562,34.6364,34.6371
34.8457,34.8093,34.8118,34.8471,34.8309,34.8329,34.8302,34.7786,34.7714,34.7789,34.6566,34.6378,34.6378
34.8457,34.8093,34.8118,34.8471,34.8309,34.8329,34.8302,34.7786,34.7714,34.7789,34.6566,34.6378,34.6378
34.8409,34.8058,34.8105,34.8469,34.8298,34.8322,34.8234,34.7614,34.7695,34.7776,34.6626,34.6376,34.639
34.8409,34.8058,34.8105,34.8469,34.8298,34.8322,34.8234,34.7614,34.7695,34.7776,34.6626,34.6376,34.639
34.8357,34.8027,34.8094,34.847,34.8291,34.8314,34.8183,34.7536,34.7671,34.7751,34.6746,34.6368,34.6392
34.8357,34.8027,34.8094,34.847,34.8291,34.8314,34.8183,34.7536,34.7671,34.7751,34.6746,34.6368,34.6392
34.8322,34.8009,34.8072,34.8469,34.8279,34.8309,34.8151,34.7488,34.7649,34.772,34.6736,34.6365,34.6383
34.8322,34.8009,34.8072,34.8469,34.8279,34.8309,34.8151,34.7488,34.7649,34.772,34.6736,34.6365,34.6383
34.8287,34.7978,34.8057,34.8467,34.8259,34.8283,34.8134,34.7458,34.7629,34.7684,34.6742,34.6356,34.6382
34.8287,34.7978,34.8057,34.8467,34.8259,34.8283,34.8134,34.7458,34.7629,34.7684,34.6742,34.6356,34.6382
34.8243,34.7933,34.805,34.846,34.823,34.8253,34.8116,34.7448,34.7614,34.7666,34.6646,34.6351,34.6376
34.8243,34.7933,34.805,34.846,34.823,34.8253,34.8116,34.7448,34.7614,34.7666,34.6646,34.6351,34.6376
34.8199,34.7882,34.8045,34.8441,34.8213,34.822,34.8092,34.7477,34.76,34.7647,34.6483,34.6339,34.637
34.8199,34.7882,34.8045,34.8441,34.8213,34.822,34.8092,34.7477,34.76,34.7647,34.6483,34.6339,34.637
34.8162,34.784,34.8037,34.8431,34.8199,34.8169,34.8077,34.7501,34.7581,34.7638,34.6416,34.6328,34.6341
34.8162,34.784,34.8037,34.8431,34.8199,34.8169,34.8077,34.7501,34.7581,34.7638,34.6416,34.6328,34.6341
34.8162,34.784,34.8037,34.8431,34.8199,34.8169,34.8077,34.7501,34.7581,34.7638,34.6416,34.6328,34.6341
34.8142,34.7806,34.8026,34.8432,34.819,34.8149,34.8024,34.7498,34.755,34.7628,34.6413,34.6324,34.6327
34.8142,34.7806,34.8026,34.8432,34.819,34.8149,34.8024,34.7498,34.755,34.7628,34.6413,34.6324,34.6327
34.8131,34.7773,34.8019,34.8425,34.8183,34.8152,34.7966,34.7465,34.7539,34.7614,34.6399,34.6317,34.6308
34.8131,34.7773,34.8019,34.8425,34.8183,34.8152,34.7966,34.7465,34.7539,34.7614,34.6399,34.6317,34.6308
34.8119,34.7744,34.8007,34.8424,34.8177,34.8147,34.7915,34.7434,34.7528,34.759,34.6363,34.6334,34.6285
34.8119,34.7744,34.8007,34.8424,34.8177,34.8147,34.7915,34.7434,34.7528,34.759,34.6363,34.6334,34.6285
34.8104,34.7711,34.7998,34.8427,34.817,34.8142,34.7864,34.7382,34.7521,34.7569,34.6318,34.634,34.6356
34.8104,34.7711,34.7998,34.8427,34.817,34.8142,34.7864,34.7382,34.7521,34.7569,34.6318,34.634,34.6356
34.8095,34.7673,34.7987,34.8426,34.8162,34.8135,34.7813,34.7348,34.7515,34.7551,34.6266,34.6336,34.6376
34.8095,34.7673,34.7987,34.8426,34.8162,34.8135,34.7813,34.7348,34.7515,34.7551,34.6266,34.6336,34.6376
34.8076,34.7634,34.7985,34.8424,34.8148,34.8138,34.7777,34.7335,34.7508,34.7523,34.6208,34.6355,34.6358
34.8076,34.7634,34.7985,34.8424,34.8148,34.8138,34.7777,34.7335,34.7508,34.7523,34.6208,34.6355,34.6358
34.802,34.7602,34.7981,34.8423,34.8139,34.8137,34.7745,34.7315,34.7502,34.7497,34.6161,34.6359,34.6336
34.802,34.7602,34.7981,34.8423,34.8139,34.8137,34.7745,34.7315,34.7502,34.7497,34.6161,34.6359,34.6336
34.7948,34.7579,34.7978,34.8412,34.8133,34.8123,34.7719,34.7301,34.7482,34.7476,34.617,34.6358,34.6326
34.7948,34.7579,34.7978,34.8412,34.8133,34.8123,34.7719,34.7301,34.7482,34.7476,34.617,34.6358,34.6326
34.7877,34.7527,34.798,34.8401,34.8126,34.81,34.7688,34.7281,34.7474,34.7472,34.6229,34.6359,34.6328
34.7877,34.7527,34.798,34.8401,34.8126,34.81,34.7688,34.7281,34.7474,34.7472,34.6229,34.6359,34.6328
34.78,34.7482,34.7976,34.8381,34.8114,34.8088,34.7674,34.7266,34.7455,34.7476,34.63,34.6361,34.6333
34.78,34.7482,34.7976,34.8381,34.8114,34.8088,34.7674,34.7266,34.7455,34.7476,34.63,34.6361,34.6333
34.7732,34.7451,34.7967,34.8356,34.8103,34.8053,34.766,34.7253,34.7438,34.7467,34.6358,34.6353,34.633
34.7732,34.7451,34.7967,34.8356,34.8103,34.8053,34.766,34.7253,34.7438,34.7467,34.6358,34.6353,34.633
34.7645,34.7423,34.7958,34.834,34.8092,34.7984,34.7657,34.7246,34.7427,34.7451,34.6393,34.6337,34.632
34.7645,34.7423,34.7958,34.834,34.8092,34.7984,34.7657,34.7246,34.7427,34.7451,34.6393,34.6337,34.632
34.7608,34.7404,34.7953,34.8324,34.8084,34.7953,34.7655,34.7243,34.7399,34.7441,34.6424,34.6329,34.6312
34.7608,34.7404,34.7953,34.8324,34.8084,34.7953,34.7655,34.7243,34.7399,34.7441,34.6424,34.6329,34.6312
34.7575,34.7389,34.7945,34.8314,34.808,34.7939,34.7657,34.7236,34.7372,34.743,34.6443,34.6319,34.6308
34.7575,34.7389,34.7945,34.8314,34.808,34.7939,34.7657,34.7236,34.7372,34.743,34.6443,34.6319,34.6308
34.7493,34.7373,34.7938,34.8308,34.8076,34.7931,34.7655,34.7231,34.7344,34.7415,34.6486,34.6309,34.6301
34.7493,34.7373,34.7938,34.8308,34.8076,34.7931,34.7655,34.7231,34.7344,34.7415,34.6486,34.6309,34.6301
34.7425,34.7341,34.7931,34.8302,34.8072,34.7903,34.7651,34.7229,34.7313,34.7404,34.6481,34.6298,34.6293
34.7425,34.7341,34.7931,34.8302,34.8072,34.7903,34.7651,34.7229,34.7313,34.7404,34.6481,34.6298,34.6293
34.7388,34.7323,34.7912,34.8302,34.8067,34.7881,34.7649,34.7225,34.7287,34.7396,34.6537,34.629,34.6284
34.7388,34.7323,34.7912,34.8302,34.8067,34.7881,34.7649,34.7225,34.7287,34.7396,34.6537,34.629,34.6284
34.7345,34.7298,34.7892,34.8302,34.8058,34.7869,34.7648,34.7224,34.7267,34.7391,34.6541,34.6282,34.6279
34.7345,34.7298,34.7892,34.8302,34.8058,34.7869,34.7648,34.7224,34.7267,34.7391,34.6541,34.6282,34.6279
34.7306,34.7286,34.7867,34.8297,34.8046,34.7886,34.7643,34.7221,34.7235,34.7379,34.6524,34.6272,34.6263
34.7306,34.7286,34.7867,34.8297,34.8046,34.7886,34.7643,34.7221,34.7235,34.7379,34.6524,34.6272,34.6263
34.728,34.7273,34.7812,34.8269,34.8032,34.7889,34.7639,34.7217,34.7207,34.7363,34.6503,34.6254,34.6251
34.728,34.7273,34.7812,34.8269,34.8032,34.7889,34.7639,34.7217,34.7207,34.7363,34.6503,34.6254,34.6251
34.7264,34.7254,34.7723,34.8251,34.8022,34.7902,34.7636,34.7216,34.7194,34.7346,34.647,34.6238,34.625
34.7264,34.7254,34.7723,34.8251,34.8022,34.7902,34.7636,34.7216,34.7194,34.7346,34.647,34.6238,34.625
34.7246,34.7226,34.7644,34.8234,34.8013,34.7912,34.7634,34.7215,34.7187,34.7324,34.6442,34.6236,34.6248
34.7246,34.7226,34.7644,34.8234,34.8013,34.7912,34.7634,34.7215,34.7187,34.7324,34.6442,34.6236,34.6248
34.7232,34.7204,34.7594,34.8213,34.8001,34.7913,34.7632,34.7215,34.7178,34.7307,34.6367,34.6225,34.6241
34.7232,34.7204,34.7594,34.8213,34.8001,34.7913,34.7632,34.7215,34.7178,34.7307,34.6367,34.6225,34.6241
34.7216,34.7172,34.7554,34.8196,34.7996,34.7925,34.7635,34.7213,34.7169,34.7276,34.6277,34.6225,34.6248
34.7216,34.7172,34.7554,34.8196,34.7996,34.7925,34.7635,34.7213,34.7169,34.7276,34.6277,34.6225,34.6248
34.7184,34.7141,34.7526,34.8182,34.7987,34.7919,34.7635,34.7211,34.716,34.7253,34.6239,34.6232,34.6244
34.7184,34.7141,34.7526,34.8182,34.7987,34.7919,34.7635,34.7211,34.716,34.7253,34.6239,34.6232,34.6244
34.7153,34.712,34.7502,34.8183,34.7981,34.7911,34.7635,34.721,34.7149,34.7246,34.6188,34.6234,34.6236
34.7153,34.712,34.7502,34.8183,34.7981,34.7911,34.7635,34.721,34.7149,34.7246,34.6188,34.6234,34.6236
34.713,34.71,34.7481,34.82,34.7978,34.7907,34.7628,34.7208,34.7152,34.7241,34.6129,34.6231,34.6228
34.713,34.71,34.7481,34.82,34.7978,34.7907,34.7628,34.7208,34.7152,34.7241,34.6129,34.6231,34.6228
34.7115,34.708,34.7459,34.8226,34.7974,34.7901,34.759,34.7203,34.7146,34.7245,34.6079,34.6234,34.622
34.7115,34.708,34.7459,34.8226,34.7974,34.7901,34.759,34.7203,34.7146,34.7245,34.6079,34.6234,34.622
34.7103,34.7068,34.7432,34.8227,34.7966,34.7896,34.7526,34.7199,34.7139,34.7245,34.6047,34.6246,34.6214
34.7103,34.7068,34.7432,34.8227,34.7966,34.7896,34.7526,34.7199,34.7139,34.7245,34.6047,34.6246,34.6214
34.7103,34.7054,34.7411,34.8202,34.7959,34.7891,34.7399,34.7196,34.7136,34.724,34.6028,34.6248,34.6208
34.7103,34.7054,34.7411,34.8202,34.7959,34.7891,34.7399,34.7196,34.7136,34.724,34.6028,34.6248,34.6208
34.7087,34.7034,34.7398,34.817,34.795,34.7878,34.7374,34.7194,34.7161,34.7226,34.6069,34.6243,34.6202
34.7087,34.7034,34.7398,34.817,34.795,34.7878,34.7374,34.7194,34.7161,34.7226,34.6069,34.6243,34.6202
34.7051,34.702,34.7387,34.8153,34.7937,34.7866,34.7343,34.7193,34.7201,34.721,34.6098,34.6223,34.6198
34.7051,34.702,34.7387,34.8153,34.7937,34.7866,34.7343,34.7193,34.7201,34.721,34.6098,34.6223,34.6198
34.7048,34.7006,34.738,34.8148,34.792,34.7845,34.7311,34.7191,34.7201,34.7191,34.6083,34.6205,34.6197
34.7048,34.7006,34.738,34.8148,34.792,34.7845,34.7311,34.7191,34.7201,34.7191,34.6083,34.6205,34.6197
34.7042,34.6993,34.7372,34.8141,34.7902,34.781,34.7299,34.719,34.7194,34.7186,34.6073,34.6196,34.6191
34.7042,34.6993,34.7372,34.8141,34.7902,34.781,34.7299,34.719,34.7194,34.7186,34.6073,34.6196,34.6191
34.7035,34.6976,34.7361,34.8127,34.7882,34.7753,34.7288,34.7187,34.7194,34.7179,34.6061,34.6204,34.6187
34.7035,34.6976,34.7361,34.8127,34.7882,34.7753,34.7288,34.7187,34.7194,34.7179,34.6061,34.6204,34.6187
34.7028,34.696,34.7345,34.8113,34.7839,34.7685,34.7276,34.7183,34.7193,34.7173,34.6051,34.6209,34.6183
34.7028,34.696,34.7345,34.8113,34.7839,34.7685,34.7276,34.7183,34.7193,34.7173,34.6051,34.6209,34.6183
34.7019,34.6949,34.7318,34.8102,34.7821,34.7604,34.7268,34.7177,34.7203,34.7158,34.6041,34.6229,34.6184
34.7019,34.6949,34.7318,34.8102,34.7821,34.7604,34.7268,34.7177,34.7203,34.7158,34.6041,34.6229,34.6184
34.7011,34.6939,34.7275,34.8094,34.7785,34.7519,34.7263,34.7168,34.7207,34.714,34.6029,34.6235,34.6178
34.7011,34.6939,34.7275,34.8094,34.7785,34.7519,34.7263,34.7168,34.7207,34.714,34.6029,34.6235,34.6178
34.6996,34.6928,34.7241,34.8087,34.774,34.748,34.7276,34.7155,34.7203,34.7104,34.6022,34.624,34.617
34.6996,34.6928,34.7241,34.8087,34.774,34.748,34.7276,34.7155,34.7203,34.7104,34.6022,34.624,34.617
34.6951,34.6919,34.7216,34.808,34.7724,34.7463,34.7268,34.7136,34.7194,34.7035,34.6013,34.6259,34.6166
34.6951,34.6919,34.7216,34.808,34.7724,34.7463,34.7268,34.7136,34.7194,34.7035,34.6013,34.6259,34.6166
34.6923,34.6901,34.72,34.8073,34.7708,34.7445,34.7232,34.7111,34.7191,34.6981,34.6011,34.6267,34.6161
34.6923,34.6901,34.72,34.8073,34.7708,34.7445,34.7232,34.7111,34.7191,34.6981,34.6011,34.6267,34.6161
34.6909,34.6878,34.7193,34.8066,34.7685,34.7429,34.7186,34.708,34.7188,34.6938,34.6023,34.6286,34.6165
34.6909,34.6878,34.7193,34.8066,34.7685,34.7429,34.7186,34.708,34.7188,34.6938,34.6023,34.6286,34.6165
34.6902,34.6845,34.7189,34.8062,34.7676,34.7418,34.7141,34.7068,34.7181,34.6908,34.6039,34.6291,34.6161
34.6902,34.6845,34.7189,34.8062,34.7676,34.7418,34.7141,34.7068,34.7181,34.6908,34.6039,34.6291,34.6161
34.6892,34.6831,34.7183,34.8048,34.7662,34.7408,34.7111,34.7048,34.7168,34.6897,34.6059,34.6302,34.6154
34.6892,34.6831,34.7183,34.8048,34.7662,34.7408,34.7111,34.7048,34.7168,34.6897,34.6059,34.6302,34.6154
34.6882,34.6829,34.7179,34.8021,34.7652,34.7399,34.7088,34.7017,34.7152,34.6885,34.607,34.6335,34.615
34.6882,34.6829,34.7179,34.8021,34.7652,34.7399,34.7088,34.7017,34.7152,34.6885,34.607,34.6335,34.615
34.6869,34.6822,34.717,34.799,34.7639,34.7384,34.7063,34.7006,34.7131,34.6871,34.6084,34.635,34.6145
34.6869,34.6822,34.717,34.799,34.7639,34.7384,34.7063,34.7006,34.7131,34.6871,34.6084,34.635,34.6145
34.6855,34.6814,34.7156,34.7965,34.7631,34.738,34.7038,34.7,34.7131,34.6852,34.6099,34.6366,34.6139
34.6855,34.6814,34.7156,34.7965,34.7631,34.738,34.7038,34.7,34.7131,34.6852,34.6099,34.6366,34.6139
34.683,34.6825,34.7137,34.7948,34.762,34.7377,34.7021,34.6996,34.7131,34.6804,34.6116,34.6376,34.6136
34.683,34.6825,34.7137,34.7948,34.762,34.7377,34.7021,34.6996,34.7131,34.6804,34.6116,34.6376,34.6136
